zipcode;sido;gugun;dong
645-703;경남;창원시 진해구;원포동
645-776;경남;창원시 진해구;이동
645-120;경남;창원시 진해구;익선동
645-220;경남;창원시 진해구;인사동
645-034;경남;창원시 진해구;인의동
645-761;경남;창원시 진해구;자은동
645-777;경남;창원시 진해구;장천동
645-400;경남;창원시 진해구;제덕동
645-240;경남;창원시 진해구;제황산동
645-430;경남;창원시 진해구;죽곡동
645-150;경남;창원시 진해구;중앙동
645-090;경남;창원시 진해구;중평동
645-160;경남;창원시 진해구;창선동
645-764;경남;창원시 진해구;청안동
645-230;경남;창원시 진해구;충무동
645-040;경남;창원시 진해구;충의동
645-260;경남;창원시 진해구;태백동
645-020;경남;창원시 진해구;태평동
645-140;경남;창원시 진해구;통신동
645-210;경남;창원시 진해구;평안동
645-707;경남;창원시 진해구;풍호동
645-340;경남;창원시 진해구;행암동
645-798;경남;창원시 진해구;현동
645-190;경남;창원시 진해구;화천동
645-130;경남;창원시 진해구;회현동
650-120;경남;통영시;당동
650-150;경남;통영시;도남동
650-110;경남;통영시;도천동
650-070;경남;통영시;동호동
650-100;경남;통영시;명정동
650-758;경남;통영시;무전동
650-050;경남;통영시;문화동
650-750;경남;통영시;미수동
650-752;경남;통영시;봉평동
650-753;경남;통영시;북신동
650-090;경남;통영시;서호동
650-160;경남;통영시;인평동
650-755;경남;통영시;정량동
650-060;경남;통영시;중앙동
650-756;경남;통영시;태평동
650-170;경남;통영시;평림동
650-080;경남;통영시;항남동
650-941;경남;통영시;산양읍
650-821;경남;통영시;광도면
650-811;경남;통영시;도산면
650-931;경남;통영시;사량면
650-911;경남;통영시;욕지면
650-831;경남;통영시;용남면
650-921;경남;통영시;한산면
670-801;경남;거창군;거창읍
670-921;경남;거창군;가북면
670-911;경남;거창군;가조면
670-831;경남;거창군;고제면
670-881;경남;거창군;남상면
670-891;경남;거창군;남하면
670-861;경남;거창군;마리면
670-841;경남;거창군;북상면
670-871;경남;거창군;신원면
670-821;경남;거창군;웅양면
670-851;경남;거창군;위천면
670-811;경남;거창군;주상면
638-800;경남;고성군;고성읍
638-981;경남;고성군;개천면
638-831;경남;고성군;거류면
638-820;경남;고성군;구만면
638-951;경남;고성군;대가면
638-841;경남;고성군;동해면
638-991;경남;고성군;마암면
638-911;경남;고성군;삼산면
638-941;경남;고성군;상리면
638-971;경남;고성군;영오면
638-961;경남;고성군;영현면
638-931;경남;고성군;하이면
638-921;경남;고성군;하일면
638-811;경남;고성군;회화면
668-800;경남;남해군;남해읍
668-881;경남;남해군;고현면
668-861;경남;남해군;남면
668-831;경남;남해군;미조면
668-841;경남;남해군;삼동면
668-821;경남;남해군;상주면
668-871;경남;남해군;서면
668-891;경남;남해군;설천면
668-811;경남;남해군;이동면
668-851;경남;남해군;창선면
666-801;경남;산청군;산청읍
666-831;경남;산청군;금서면
666-941;경남;산청군;단성면
666-921;경남;산청군;삼장면
666-971;경남;산청군;생비량면
666-911;경남;산청군;생초면
666-931;경남;산청군;시천면
666-951;경남;산청군;신등면
666-961;경남;산청군;신안면
666-821;경남;산청군;오부면
666-811;경남;산청군;차황면
636-801;경남;의령군;의령읍
636-821;경남;의령군;가례면
636-941;경남;의령군;궁류면
636-971;경남;의령군;낙서면
636-841;경남;의령군;대의면
636-951;경남;의령군;봉수면
636-961;경남;의령군;부림면
636-911;경남;의령군;용덕면
636-931;경남;의령군;유곡면
636-921;경남;의령군;정곡면
636-981;경남;의령군;지정면
636-831;경남;의령군;칠곡면
636-811;경남;의령군;화정면
635-901;경남;창녕군;남지읍
635-801;경남;창녕군;창녕읍
635-922;경남;창녕군;계성면
635-931;경남;창녕군;고암면
635-881;경남;창녕군;길곡면
635-821;경남;창녕군;대지면
635-942;경남;창녕군;대합면
635-911;경남;창녕군;도천면
635-891;경남;창녕군;부곡면
635-951;경남;창녕군;성산면
635-861;경남;창녕군;영산면
635-811;경남;창녕군;유어면
635-831;경남;창녕군;이방면
635-871;경남;창녕군;장마면
667-801;경남;하동군;하동읍
667-861;경남;하동군;고전면
667-921;경남;하동군;금남면
667-931;경남;하동군;금성면
667-871;경남;하동군;북천면
667-811;경남;하동군;악양면
667-851;경남;하동군;양보면
667-893;경남;하동군;옥종면
667-831;경남;하동군;적량면
667-911;경남;하동군;진교면
667-882;경남;하동군;청암면
667-821;경남;하동군;화개면
667-841;경남;하동군;횡천면
637-705;경남;함안군;가야읍
637-821;경남;함안군;군북면
637-911;경남;함안군;대산면
637-831;경남;함안군;법수면
637-841;경남;함안군;산인면
637-955;경남;함안군;여항면
637-931;경남;함안군;칠북면
637-941;경남;함안군;칠서면
637-921;경남;함안군;칠원면
637-811;경남;함안군;함안면
676-801;경남;함양군;함양읍
676-911;경남;함양군;마천면
676-871;경남;함양군;백전면
676-861;경남;함양군;병곡면
676-841;경남;함양군;서상면
676-831;경남;함양군;서하면
676-811;경남;함양군;수동면
676-821;경남;함양군;안의면
676-891;경남;함양군;유림면
676-851;경남;함양군;지곡면
676-881;경남;함양군;휴천면
678-802;경남;합천군;합천읍
678-891;경남;합천군;가야면
678-971;경남;합천군;가회면
678-921;경남;합천군;대병면
678-941;경남;합천군;대양면
678-861;경남;합천군;덕곡면
678-871;경남;합천군;묘산면
678-931;경남;합천군;봉산면
678-961;경남;합천군;삼가면
678-951;경남;합천군;쌍백면
678-841;경남;합천군;쌍책면
678-881;경남;합천군;야로면
678-911;경남;합천군;용주면
678-811;경남;합천군;율곡면
678-831;경남;합천군;적중면
678-851;경남;합천군;청덕면
678-821;경남;합천군;초계면
712-711;경북;경산시;갑제동
712-705;경북;경산시;계양동
712-170;경북;경산시;남방동
712-180;경북;경산시;내동
712-749;경북;경산시;대동
712-140;경북;경산시;대정동
712-780;경북;경산시;대평동
712-706;경북;경산시;백천동
712-797;경북;경산시;사동
712-758;경북;경산시;사정동
712-030;경북;경산시;삼남동
712-759;경북;경산시;삼북동
712-777;경북;경산시;삼풍동
712-795;경북;경산시;상방동
712-010;경북;경산시;서상동
712-040;경북;경산시;신교동
712-200;경북;경산시;신천동
712-220;경북;경산시;여천동
712-778;경북;경산시;옥곡동
712-762;경북;경산시;옥산동
712-715;경북;경산시;유곡동
712-150;경북;경산시;임당동
712-240;경북;경산시;점촌동
712-768;경북;경산시;정평동
712-270;경북;경산시;조영동
712-703;경북;경산시;중방동
712-774;경북;경산시;중산동
712-716;경북;경산시;평산동
712-831;경북;경산시;진량읍
712-701;경북;경산시;하양읍
712-861;경북;경산시;남산면
712-717;경북;경산시;남천면
712-821;경북;경산시;압량면
712-841;경북;경산시;와촌면
712-871;경북;경산시;용성면
712-719;경북;경산시;자인면
780-260;경북;경주시;광명동
780-160;경북;경주시;교동
780-420;경북;경주시;구정동
780-110;경북;경주시;구황동
780-220;경북;경주시;남산동
780-020;경북;경주시;노동동
780-931;경북;경주시;노서동
780-320;경북;경주시;덕동
780-240;경북;경주시;도지동
780-230;경북;경주시;동방동
780-704;경북;경주시;동부동
780-701;경북;경주시;동천동
780-410;경북;경주시;마동
780-300;경북;경주시;배동
780-936;경북;경주시;배반동
780-100;경북;경주시;보문동
780-280;경북;경주시;북군동
780-050;경북;경주시;북부동
780-938;경북;경주시;사정동
780-060;경북;경주시;서부동
780-200;경북;경주시;서악동
780-714;경북;경주시;석장동
780-941;경북;경주시;성건동
780-946;경북;경주시;성동동
780-360;경북;경주시;손곡동
780-470;경북;경주시;시동
780-460;경북;경주시;시래동
780-290;경북;경주시;신평동
780-330;경북;경주시;암곡동
780-756;경북;경주시;용강동
780-310;경북;경주시;율동
780-150;경북;경주시;인왕동
780-440;경북;경주시;조양동
780-400;경북;경주시;진현동
780-270;경북;경주시;천군동
780-772;경북;경주시;충효동
780-170;경북;경주시;탑동
780-450;경북;경주시;평동
780-430;경북;경주시;하동
780-080;경북;경주시;황남동
780-757;경북;경주시;황성동
780-070;경북;경주시;황오동
780-340;경북;경주시;황용동
780-712;경북;경주시;효현동
780-831;경북;경주시;감포읍
780-901;경북;경주시;건천읍
780-801;경북;경주시;안강읍
780-763;경북;경주시;외동읍
780-911;경북;경주시;강동면
780-851;경북;경주시;내남면
780-881;경북;경주시;산내면
780-861;경북;경주시;서면
780-841;경북;경주시;양남면
780-891;경북;경주시;양북면
780-871;경북;경주시;천북면
780-921;경북;경주시;현곡면
730-370;경북;구미시;거의동
730-704;경북;구미시;공단1동
730-707;경북;구미시;공단2동
730-030;경북;구미시;공단동
730-754;경북;구미시;광평동
730-795;경북;구미시;구평동
730-756;경북;구미시;구포동
730-410;경북;구미시;금전동
730-714;경북;구미시;남통동
730-758;경북;구미시;도량동
730-836;경북;구미시;봉곡동
730-711;경북;구미시;부곡동
730-765;경북;구미시;비산동
730-790;경북;구미시;사곡동
730-766;경북;구미시;상모동
730-180;경북;구미시;선기동
730-718;경북;구미시;송정동
730-150;경북;구미시;수점동
730-731;경북;구미시;시미동
730-310;경북;구미시;신동
730-770;경북;구미시;신평1동
730-826;경북;구미시;신평2동
730-070;경북;구미시;신평동
730-701;경북;구미시;양호동
730-786;경북;구미시;오태동
730-742;경북;구미시;옥계동
730-733;경북;구미시;원평1동
730-920;경북;구미시;원평2동
730-921;경북;구미시;원평동
730-788;경북;구미시;인의동
730-700;경북;구미시;임수동
730-745;경북;구미시;임은동
730-160;경북;구미시;지산동
730-726;경북;구미시;진평동
730-775;경북;구미시;형곡1동
730-779;경북;구미시;형곡2동
730-040;경북;구미시;형곡동
730-783;경북;구미시;황상동
730-811;경북;구미시;고아읍
730-801;경북;구미시;선산읍
730-861;경북;구미시;도개면
730-821;경북;구미시;무을면
730-851;경북;구미시;산동면
730-831;경북;구미시;옥성면
730-841;경북;구미시;장천면
730-871;경북;구미시;해평면
740-030;경북;김천시;감호동
740-770;경북;김천시;교동
740-973;경북;김천시;남산동
740-130;경북;김천시;다수동
740-170;경북;김천시;대광동
740-769;경북;김천시;덕곡동
740-010;경북;김천시;모암동
740-210;경북;김천시;문당동
740-120;경북;김천시;백옥동
740-764;경북;김천시;부곡동
740-703;경북;김천시;삼락동
740-707;경북;김천시;성내동
740-757;경북;김천시;신음동
740-060;경북;김천시;양천동
740-040;경북;김천시;용두동
740-180;경북;김천시;응명동
740-702;경북;김천시;지좌동
740-708;경북;김천시;평화동
740-762;경북;김천시;황금동
740-861;경북;김천시;아포읍
740-851;경북;김천시;감문면
740-891;경북;김천시;감천면
740-841;경북;김천시;개령면
740-921;경북;김천시;구성면
740-871;경북;김천시;남면
740-881;경북;김천시;농소면
740-951;경북;김천시;대덕면
740-811;경북;김천시;대항면
740-821;경북;김천시;봉산면
740-941;경북;김천시;부항면
740-831;경북;김천시;어모면
740-911;경북;김천시;조마면
740-961;경북;김천시;증산면
740-931;경북;김천시;지례면
745-150;경북;문경시;공평동
745-703;경북;문경시;모전동
745-140;경북;문경시;불정동
745-060;경북;문경시;신기동
745-220;경북;문경시;영신동
745-230;경북;문경시;우지동
745-240;경북;문경시;유곡동
745-340;경북;문경시;윤직동
745-705;경북;문경시;점촌동
745-330;경북;문경시;창동
745-889;경북;문경시;흥덕동
745-901;경북;문경시;가은읍
745-801;경북;문경시;문경읍
745-871;경북;문경시;농암면
745-841;경북;문경시;동로면
745-861;경북;문경시;마성면
745-831;경북;문경시;산북면
745-821;경북;문경시;산양면
